"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)"
"95","1990","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1991","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1992","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1993","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1994","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1995","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1996","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1997","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1998","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1999","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2000","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2001","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2002","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2003","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2004","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2005","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2006","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2007","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2008","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","2011","7","Maharashtra","Bombay","16627.0","4516.0","658.0","21801.0"
"96","1990","7","Maharashtra","Thane","5461.0","1070.0","1146.0","7677.0"
"96","1991","7","Maharashtra","Thane","5747.0","922.0","1430.0","8099.0"
"96","1992","7","Maharashtra","Thane","5747.0","922.0","1430.0","8099.0"
"96","1993","7","Maharashtra","Thane","7068.0","370.0","284.0","7722.0"
"96","1994","7","Maharashtra","Thane","6664.0","560.0","502.0","7726.0"
"96","1995","7","Maharashtra","Thane","7544.0","927.0","379.0","8850.0"
"96","1996","7","Maharashtra","Thane","9149.0","606.0","376.0","10131.0"
"96","1997","7","Maharashtra","Thane","8874.0","1048.0","1365.0","11287.0"
"96","1998","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0"
"96","1999","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0"
"96","2000","7","Maharashtra","Thane","8976.0","803.0","497.0","10276.0"
"96","2001","7","Maharashtra","Thane","9102.0","842.0","479.0","10423.0"
"96","2002","7","Maharashtra","Thane","9349.0","756.0","518.0","10623.0"
"96","2003","7","Maharashtra","Thane","9291.0","999.0","816.0","11106.0"
"96","2004","7","Maharashtra","Thane","9982.0","967.0","778.0","11727.0"
"96","2005","7","Maharashtra","Thane","11192.0","1178.0","791.0","13161.0"
"96","2006","7","Maharashtra","Thane","13089.0","1641.0","979.0","15709.0"
"96","2007","7","Maharashtra","Thane","14335.0","1517.0","1190.0","17042.0"
"96","2008","7","Maharashtra","Thane","12631.0","1016.0","1004.0","14651.0"
"96","2009","7","Maharashtra","Thane","13042.0","2260.0","863.0","16165.0"
"96","2010","7","Maharashtra","Thane","12052.0","1576.0","1197.0","14825.0"
"96","2011","7","Maharashtra","Thane","10854.0","1003.0","774.0","12631.0"
"96","2012","7","Maharashtra","Thane","12550.0","1140.0","975.0","14665.0"
"96","2013","7","Maharashtra","Thane","12547.0","1352.0","889.0","14788.0"
"96","2014","7","Maharashtra","Thane","13026.0","959.0","861.0","14846.0"
"96","2015","7","Maharashtra","Thane","13658.0","894.0","656.0","15208.0"
"96","2016","7","Maharashtra","Thane","11738.0","880.0","605.0","13224.0"
"96","2017","7","Maharashtra","Thane","12011.0","804.0","656.0","13471.0"
"97","1990","7","Maharashtra","Raigad","4639.0","610.0","808.0","6057.0"
"97","1991","7","Maharashtra","Raigad","8381.0","3107.0","1259.0","12747.0"
"97","1992","7","Maharashtra","Raigad","8381.0","3107.0","1259.0","12747.0"
"97","1993","7","Maharashtra","Raigad","7795.0","362.0","159.0","8316.0"
"97","1994","7","Maharashtra","Raigad","5243.0","344.0","152.0","5739.0"
"97","1995","7","Maharashtra","Raigad","6289.0","259.0","119.0","6667.0"
"97","1996","7","Maharashtra","Raigad","7128.0","427.0","121.0","7676.0"
"97","1997","7","Maharashtra","Raigad","6922.0","661.0","1574.0","9157.0"
"97","1998","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0"
"97","1999","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0"
"97","2000","7","Maharashtra","Raigad","7847.0","1026.0","254.0","9127.0"
"97","2001","7","Maharashtra","Raigad","7958.0","1075.0","245.0","9278.0"
"97","2002","7","Maharashtra","Raigad","7822.0","536.0","323.0","8681.0"
"97","2003","7","Maharashtra","Raigad","8361.0","343.0","589.0","9293.0"
"97","2004","7","Maharashtra","Raigad","8911.0","439.0","347.0","9697.0"
"97","2005","7","Maharashtra","Raigad","8446.0","574.0","314.0","9334.0"
"97","2006","7","Maharashtra","Raigad","9877.0","799.0","389.0","11065.0"
"97","2007","7","Maharashtra","Raigad","10776.0","739.0","475.0","11990.0"
"97","2008","7","Maharashtra","Raigad","9161.0","1621.0","478.0","11260.0"
"97","2009","7","Maharashtra","Raigad","9816.0","1296.0","2477.0","13589.0"
"97","2010","7","Maharashtra","Raigad","9317.0","1123.0","512.0","10952.0"
"97","2011","7","Maharashtra","Raigad","9181.0","669.0","402.0","10252.0"
"97","2012","7","Maharashtra","Raigad","9340.0","829.0","263.0","10432.0"
"97","2013","7","Maharashtra","Raigad","8685.0","1066.0","833.0","10584.0"
"97","2014","7","Maharashtra","Raigad","10171.0","656.0","757.0","11584.0"
"97","2015","7","Maharashtra","Raigad","10007.0","1338.0","923.0","12268.0"
"97","2016","7","Maharashtra","Raigad","8884.0","1520.0","917.0","11321.0"
"97","2017","7","Maharashtra","Raigad","8097.0","809.0","450.0","9356.0"
"98","1990","7","Maharashtra","Ratnagiri","7976.0","2276.0","1652.0","11904.0"
"98","1991","7","Maharashtra","Ratnagiri","8477.0","2512.0","2051.0","13040.0"
"98","1992","7","Maharashtra","Ratnagiri","8477.0","2512.0","2051.0","13040.0"
"98","1993","7","Maharashtra","Ratnagiri","8403.0","1860.0","1296.0","11559.0"
"98","1994","7","Maharashtra","Ratnagiri","6249.0","2007.0","1436.0","9692.0"
"98","1995","7","Maharashtra","Ratnagiri","9525.0","1556.0","1298.0","12379.0"
"98","1996","7","Maharashtra","Ratnagiri","9423.0","1770.0","1214.0","12407.0"
"98","1997","7","Maharashtra","Ratnagiri","9843.0","2168.0","879.0","12890.0"
"98","1998","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0"
"98","1999","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0"
"98","2000","7","Maharashtra","Ratnagiri","10369.0","1725.0","1334.0","13428.0"
"98","2001","7","Maharashtra","Ratnagiri","10515.0","1808.0","1287.0","13610.0"
"98","2002","7","Maharashtra","Ratnagiri","8991.0","1990.0","1702.0","12683.0"
"98","2003","7","Maharashtra","Ratnagiri","8731.0","1784.0","1466.0","11981.0"
"98","2004","7","Maharashtra","Ratnagiri","10057.0","2260.0","1948.0","14265.0"
"98","2005","7","Maharashtra","Ratnagiri","10785.0","2479.0","2235.0","15499.0"
"98","2006","7","Maharashtra","Ratnagiri","12613.0","3454.0","2767.0","18834.0"
"98","2007","7","Maharashtra","Ratnagiri","14062.0","3359.0","3421.0","20842.0"
"98","2008","7","Maharashtra","Ratnagiri","9616.0","3093.0","2525.0","15234.0"
"98","2009","7","Maharashtra","Ratnagiri","10079.0","2792.0","2099.0","14970.0"
"98","2010","7","Maharashtra","Ratnagiri","15771.0","6251.0","3593.0","25615.0"
"98","2011","7","Maharashtra","Ratnagiri","9738.0","3105.0","1295.0","14138.0"
"98","2012","7","Maharashtra","Ratnagiri","10246.0","2335.0","1760.0","14341.0"
"98","2013","7","Maharashtra","Ratnagiri","9664.0","1894.0","1423.0","12981.0"
"98","2014","7","Maharashtra","Ratnagiri","10068.0","2368.0","1913.0","14349.0"
"98","2015","7","Maharashtra","Ratnagiri","10409.0","2508.0","2054.0","14971.0"
"98","2016","7","Maharashtra","Ratnagiri","9615.0","2791.0","2175.0","14581.0"
"98","2017","7","Maharashtra","Ratnagiri","10352.0","2968.0","2120.0","15440.0"
"99","1990","7","Maharashtra","Nasik","24651.0","9955.0","5796.0","40402.0"
"99","1991","7","Maharashtra","Nasik","19022.0","10976.0","4113.0","34111.0"
"99","1992","7","Maharashtra","Nasik","19022.0","10976.0","4113.0","34111.0"
"99","1993","7","Maharashtra","Nasik","25091.0","8605.0","5060.0","38756.0"
"99","1994","7","Maharashtra","Nasik","27544.0","10728.0","4646.0","42918.0"
"99","1995","7","Maharashtra","Nasik","24290.0","7489.0","2744.0","34523.0"
"99","1996","7","Maharashtra","Nasik","27839.0","9017.0","2945.0","39801.0"
"99","1997","7","Maharashtra","Nasik","29312.0","11839.0","4122.0","45273.0"
"99","1998","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0"
"99","1999","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0"
"99","2000","7","Maharashtra","Nasik","33504.0","15736.0","6928.0","56168.0"
"99","2001","7","Maharashtra","Nasik","33977.0","16493.0","6682.0","57152.0"
"99","2002","7","Maharashtra","Nasik","33361.0","17199.0","6028.0","56588.0"
"99","2003","7","Maharashtra","Nasik","31574.0","14258.0","4465.0","50297.0"
"99","2004","7","Maharashtra","Nasik","32221.0","17624.0","5675.0","55520.0"
"99","2005","7","Maharashtra","Nasik","31913.0","14383.0","5322.0","51618.0"
"99","2006","7","Maharashtra","Nasik","37322.0","20035.0","6590.0","63947.0"
"99","2007","7","Maharashtra","Nasik","41408.0","19889.0","9843.0","71140.0"
"99","2008","7","Maharashtra","Nasik","45078.0","26144.0","11823.0","83045.0"
"99","2009","7","Maharashtra","Nasik","52472.0","31957.0","11471.0","95900.0"
"99","2010","7","Maharashtra","Nasik","51609.0","39088.0","13576.0","104273.0"
"99","2011","7","Maharashtra","Nasik","49417.0","33076.0","6313.0","88806.0"
"99","2012","7","Maharashtra","Nasik","44832.0","21974.0","9055.0","75861.0"
"99","2013","7","Maharashtra","Nasik","52344.0","26074.0","10365.0","88783.0"
"99","2014","7","Maharashtra","Nasik","45579.0","24259.0","14325.0","84163.0"
"99","2015","7","Maharashtra","Nasik","46835.0","23968.0","11001.0","81804.0"
"99","2016","7","Maharashtra","Nasik","48601.0","22152.0","9399.0","80152.0"
"99","2017","7","Maharashtra","Nasik","53739.0","29698.0","15047.0","98484.0"
"100","1990","7","Maharashtra","Dhule","21067.0","7999.0","4899.0","33965.0"
"100","1991","7","Maharashtra","Dhule","18244.0","6992.0","3897.0","29133.0"
"100","1992","7","Maharashtra","Dhule","18244.0","6992.0","3897.0","29133.0"
"100","1993","7","Maharashtra","Dhule","19953.0","6520.0","3623.0","30096.0"
"100","1994","7","Maharashtra","Dhule","23425.0","6786.0","3567.0","33778.0"
"100","1995","7","Maharashtra","Dhule","22723.0","6652.0","3674.0","33049.0"
"100","1996","7","Maharashtra","Dhule","28011.0","9051.0","2997.0","40059.0"
"100","1997","7","Maharashtra","Dhule","28907.0","9249.0","3811.0","41967.0"
"100","1998","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0"
"100","1999","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0"
"100","2000","7","Maharashtra","Dhule","23878.0","5938.0","4319.0","34135.0"
"100","2001","7","Maharashtra","Dhule","24215.0","6223.0","4165.0","34603.0"
"100","2002","7","Maharashtra","Dhule","33612.0","7989.0","4801.0","46402.0"
"100","2003","7","Maharashtra","Dhule","34437.0","9269.0","4957.0","48663.0"
"100","2004","7","Maharashtra","Dhule","32085.0","8526.0","4117.0","44728.0"
"100","2005","7","Maharashtra","Dhule","35660.0","8901.0","4221.0","48782.0"
"100","2006","7","Maharashtra","Dhule","41704.0","12400.0","5226.0","59330.0"
"100","2007","7","Maharashtra","Dhule","46043.0","13048.0","7726.0","66817.0"
"100","2008","7","Maharashtra","Dhule","44601.0","15837.0","12067.0","72505.0"
"100","2009","7","Maharashtra","Dhule","43691.0","17017.0","9316.0","70024.0"
"100","2010","7","Maharashtra","Dhule","40898.0","24425.0","13928.0","79251.0"
"100","2011","7","Maharashtra","Dhule","45121.0","17068.0","4225.0","66414.0"
"100","2012","7","Maharashtra","Dhule","42838.0","14876.0","11391.0","69105.0"
"100","2013","7","Maharashtra","Dhule","48758.0","12795.0","13112.0","74665.0"
"100","2014","7","Maharashtra","Dhule","45961.0","15873.0","15261.0","77095.0"
"100","2015","7","Maharashtra","Dhule","47837.0","15949.0","15858.0","79644.0"
"100","2016","7","Maharashtra","Dhule","44739.0","14865.0","13991.0","73595.0"
"100","2017","7","Maharashtra","Dhule","51302.0","18243.0","19450.0","88995.0"
"101","1990","7","Maharashtra","Jalgaon","44489.0","17310.0","17806.0","79605.0"
"101","1991","7","Maharashtra","Jalgaon","42247.0","14978.0","11786.0","69011.0"
"101","1992","7","Maharashtra","Jalgaon","42247.0","14978.0","11786.0","69011.0"
"101","1993","7","Maharashtra","Jalgaon","46327.0","9674.0","9898.0","65899.0"
"101","1994","7","Maharashtra","Jalgaon","44774.0","12410.0","8903.0","66087.0"
"101","1995","7","Maharashtra","Jalgaon","45923.0","13204.0","11466.0","70593.0"
"101","1996","7","Maharashtra","Jalgaon","45754.0","12603.0","7021.0","65378.0"
"101","1997","7","Maharashtra","Jalgaon","60492.0","20736.0","16004.0","97232.0"
"101","1998","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0"
"101","1999","7","Maharashtra","Jalgaon","-1.0","-1.0","-1.0","-1.0"
"101","2000","7","Maharashtra","Jalgaon","44564.0","16480.0","17004.0","78048.0"
"101","2001","7","Maharashtra","Jalgaon","45192.0","17272.0","16400.0","78864.0"
"101","2002","7","Maharashtra","Jalgaon","44118.0","15586.0","9745.0","69449.0"
"101","2003","7","Maharashtra","Jalgaon","46365.0","16236.0","16311.0","78912.0"
"101","2004","7","Maharashtra","Jalgaon","45875.0","24837.0","20218.0","90930.0"
"101","2005","7","Maharashtra","Jalgaon","48000.0","22328.0","19464.0","89792.0"
"101","2006","7","Maharashtra","Jalgaon","56136.0","31104.0","24100.0","111340.0"
"101","2007","7","Maharashtra","Jalgaon","62758.0","31829.0","32739.0","127326.0"
"101","2008","7","Maharashtra","Jalgaon","73605.0","33350.0","37411.0","144366.0"
"101","2009","7","Maharashtra","Jalgaon","77124.0","42757.0","31683.0","151564.0"
"101","2010","7","Maharashtra","Jalgaon","62053.0","44347.0","44539.0","150939.0"
"101","2011","7","Maharashtra","Jalgaon","69421.0","33358.0","16227.0","119006.0"
"101","2012","7","Maharashtra","Jalgaon","61543.0","24182.0","30150.0","115875.0"
"101","2013","7","Maharashtra","Jalgaon","71569.0","23001.0","33786.0","128356.0"
"101","2014","7","Maharashtra","Jalgaon","68139.0","28808.0","41976.0","138923.0"
"101","2015","7","Maharashtra","Jalgaon","67513.0","26348.0","33872.0","127733.0"
"101","2016","7","Maharashtra","Jalgaon","63587.0","23294.0","35668.0","122550.0"
"101","2017","7","Maharashtra","Jalgaon","64392.0","28487.0","54243.0","147122.0"
"102","1990","7","Maharashtra","Ahmednagar","28424.0","13961.0","8719.0","51104.0"
"102","1991","7","Maharashtra","Ahmednagar","35907.0","16942.0","9205.0","62054.0"
"102","1992","7","Maharashtra","Ahmednagar","35907.0","16942.0","9205.0","62054.0"
"102","1993","7","Maharashtra","Ahmednagar","25595.0","8713.0","4189.0","38497.0"
"102","1994","7","Maharashtra","Ahmednagar","37273.0","14215.0","6110.0","57598.0"
"102","1995","7","Maharashtra","Ahmednagar","31281.0","9581.0","5667.0","46529.0"
"102","1996","7","Maharashtra","Ahmednagar","30279.0","9005.0","4190.0","43474.0"
"102","1997","7","Maharashtra","Ahmednagar","28644.0","13103.0","6501.0","48248.0"
"102","1998","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0"
"102","1999","7","Maharashtra","Ahmednagar","-1.0","-1.0","-1.0","-1.0"
"102","2000","7","Maharashtra","Ahmednagar","32461.0","13903.0","8497.0","54861.0"
"102","2001","7","Maharashtra","Ahmednagar","32919.0","14571.0","8195.0","55685.0"
"102","2002","7","Maharashtra","Ahmednagar","37070.0","17946.0","9575.0","64591.0"
"102","2003","7","Maharashtra","Ahmednagar","21363.0","8901.0","5737.0","36001.0"
"102","2004","7","Maharashtra","Ahmednagar","30849.0","13502.0","8434.0","52785.0"
"102","2005","7","Maharashtra","Ahmednagar","34552.0","16089.0","11626.0","62267.0"
"102","2006","7","Maharashtra","Ahmednagar","40409.0","22412.0","14394.0","77215.0"
"102","2007","7","Maharashtra","Ahmednagar","44930.0","22652.0","19857.0","87439.0"
"102","2008","7","Maharashtra","Ahmednagar","38096.0","21108.0","14707.0","73911.0"
"102","2009","7","Maharashtra","Ahmednagar","49436.0","35388.0","17120.0","101944.0"
"102","2010","7","Maharashtra","Ahmednagar","49842.0","38887.0","26351.0","115080.0"
"102","2011","7","Maharashtra","Ahmednagar","55849.0","35097.0","6495.0","97441.0"
"102","2012","7","Maharashtra","Ahmednagar","44438.0","21362.0","14029.0","79829.0"
"102","2013","7","Maharashtra","Ahmednagar","51135.0","25686.0","14106.0","90927.0"
"102","2014","7","Maharashtra","Ahmednagar","42544.0","24143.0","20411.0","87098.0"
"102","2015","7","Maharashtra","Ahmednagar","39617.0","20147.0","10787.0","70551.0"
"102","2016","7","Maharashtra","Ahmednagar","43650.0","20536.0","12006.0","76192.0"
"102","2017","7","Maharashtra","Ahmednagar","50288.0","27171.0","17515.0","94974.0"
"103","1990","7","Maharashtra","Pune","21439.0","7090.0","6171.0","34700.0"
"103","1991","7","Maharashtra","Pune","23223.0","8776.0","6073.0","38072.0"
"103","1992","7","Maharashtra","Pune","23223.0","8776.0","6073.0","38072.0"
"103","1993","7","Maharashtra","Pune","23706.0","7853.0","4143.0","35702.0"
"103","1994","7","Maharashtra","Pune","28802.0","10237.0","6860.0","45899.0"
"103","1995","7","Maharashtra","Pune","22769.0","7056.0","4442.0","34267.0"
"103","1996","7","Maharashtra","Pune","23490.0","7185.0","3053.0","33728.0"
"103","1997","7","Maharashtra","Pune","25335.0","10170.0","4328.0","39833.0"
"103","1998","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0"
"103","1999","7","Maharashtra","Pune","-1.0","-1.0","-1.0","-1.0"
"103","2000","7","Maharashtra","Pune","22902.0","11219.0","6919.0","41040.0"
"103","2001","7","Maharashtra","Pune","23225.0","11758.0","6673.0","41656.0"
"103","2002","7","Maharashtra","Pune","30196.0","14152.0","8011.0","52359.0"
"103","2003","7","Maharashtra","Pune","21023.0","9001.0","4214.0","34238.0"
"103","2004","7","Maharashtra","Pune","25918.0","10013.0","4656.0","40587.0"
"103","2005","7","Maharashtra","Pune","30105.0","13468.0","7816.0","51389.0"
"103","2006","7","Maharashtra","Pune","35208.0","18762.0","9677.0","63647.0"
"103","2007","7","Maharashtra","Pune","39808.0","20449.0","14370.0","74627.0"
"103","2008","7","Maharashtra","Pune","35667.0","18752.0","11956.0","66375.0"
"103","2009","7","Maharashtra","Pune","47785.0","31122.0","18371.0","97278.0"
"103","2010","7","Maharashtra","Pune","52472.0","38419.0","22977.0","113868.0"
"103","2011","7","Maharashtra","Pune","51951.0","31979.0","6411.0","90341.0"
"103","2012","7","Maharashtra","Pune","41483.0","17091.0","9092.0","67666.0"
"103","2013","7","Maharashtra","Pune","46416.0","19638.0","12614.0","78668.0"
"103","2014","7","Maharashtra","Pune","36105.0","18719.0","13259.0","68083.0"
"103","2015","7","Maharashtra","Pune","40465.0","18114.0","11268.0","69847.0"
"103","2016","7","Maharashtra","Pune","42977.0","16658.0","10566.0","70201.0"
"103","2017","7","Maharashtra","Pune","44520.0","19715.0","14635.0","78870.0"
"104","1990","7","Maharashtra","Satara","18662.0","7697.0","4746.0","31105.0"
"104","1991","7","Maharashtra","Satara","18165.0","9263.0","4868.0","32296.0"
"104","1992","7","Maharashtra","Satara","18165.0","9263.0","4868.0","32296.0"
"104","1993","7","Maharashtra","Satara","20552.0","6804.0","5103.0","32459.0"
"104","1994","7","Maharashtra","Satara","19696.0","7103.0","5554.0","32353.0"
"104","1995","7","Maharashtra","Satara","20755.0","6128.0","3299.0","30182.0"
"104","1996","7","Maharashtra","Satara","20684.0","6473.0","4994.0","32151.0"
"104","1997","7","Maharashtra","Satara","22401.0","9219.0","6217.0","37837.0"
"104","1998","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0"
"104","1999","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0"
"104","2000","7","Maharashtra","Satara","21066.0","7569.0","6444.0","35079.0"
"104","2001","7","Maharashtra","Satara","21363.0","7933.0","6215.0","35511.0"
"104","2002","7","Maharashtra","Satara","20217.0","9556.0","7109.0","36882.0"
"104","2003","7","Maharashtra","Satara","13211.0","5760.0","3731.0","22702.0"
"104","2004","7","Maharashtra","Satara","19344.0","7017.0","4504.0","30865.0"
"104","2005","7","Maharashtra","Satara","19099.0","8098.0","5719.0","32916.0"
"104","2006","7","Maharashtra","Satara","22336.0","11281.0","7081.0","40698.0"
"104","2007","7","Maharashtra","Satara","25576.0","12936.0","10223.0","48735.0"
"104","2008","7","Maharashtra","Satara","32193.0","20613.0","15083.0","67889.0"
"104","2009","7","Maharashtra","Satara","28719.0","15903.0","8444.0","53066.0"
"104","2010","7","Maharashtra","Satara","25354.0","19082.0","12356.0","56792.0"
"104","2011","7","Maharashtra","Satara","27906.0","14797.0","4506.0","47209.0"
"104","2012","7","Maharashtra","Satara","22042.0","10419.0","6609.0","39070.0"
"104","2013","7","Maharashtra","Satara","22492.0","10445.0","7267.0","40204.0"
"104","2014","7","Maharashtra","Satara","23786.0","10809.0","9643.0","44238.0"
"104","2015","7","Maharashtra","Satara","23389.0","12137.0","7210.0","42736.0"
"104","2016","7","Maharashtra","Satara","23324.0","12234.0","8074.0","43633.0"
"104","2017","7","Maharashtra","Satara","23298.0","11438.0","9231.0","43967.0"
"105","1990","7","Maharashtra","Sangli","18501.0","9522.0","8268.0","36291.0"
"105","1991","7","Maharashtra","Sangli","18205.0","8306.0","8225.0","34736.0"
"105","1992","7","Maharashtra","Sangli","18205.0","8306.0","8225.0","34736.0"
"105","1993","7","Maharashtra","Sangli","20971.0","8408.0","7204.0","36583.0"
"105","1994","7","Maharashtra","Sangli","24198.0","11739.0","7036.0","42973.0"
"105","1995","7","Maharashtra","Sangli","27411.0","10407.0","9885.0","47703.0"
"105","1996","7","Maharashtra","Sangli","24894.0","8302.0","6787.0","39983.0"
"105","1997","7","Maharashtra","Sangli","19416.0","10106.0","6350.0","35872.0"
"105","1998","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0"
"105","1999","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0"
"105","2000","7","Maharashtra","Sangli","17469.0","8371.0","8152.0","33992.0"
"105","2001","7","Maharashtra","Sangli","17715.0","8774.0","7863.0","34352.0"
"105","2002","7","Maharashtra","Sangli","18410.0","10821.0","7403.0","36634.0"
"105","2003","7","Maharashtra","Sangli","12437.0","6521.0","6952.0","25910.0"
"105","2004","7","Maharashtra","Sangli","21272.0","10193.0","7540.0","39005.0"
"105","2005","7","Maharashtra","Sangli","21481.0","9098.0","10700.0","41279.0"
"105","2006","7","Maharashtra","Sangli","25122.0","12674.0","13249.0","51045.0"
"105","2007","7","Maharashtra","Sangli","28118.0","14358.0","17951.0","60427.0"
"105","2008","7","Maharashtra","Sangli","36212.0","16773.0","15896.0","68881.0"
"105","2009","7","Maharashtra","Sangli","41492.0","28652.0","18433.0","88577.0"
"105","2010","7","Maharashtra","Sangli","34827.0","24226.0","14912.0","73965.0"
"105","2011","7","Maharashtra","Sangli","33641.0","23312.0","6222.0","63175.0"
"105","2012","7","Maharashtra","Sangli","29537.0","12482.0","9798.0","51817.0"
"105","2013","7","Maharashtra","Sangli","33308.0","14004.0","11850.0","59162.0"
"105","2014","7","Maharashtra","Sangli","24335.0","9337.0","12980.0","46652.0"
"105","2015","7","Maharashtra","Sangli","23841.0","12220.0","8777.0","44838.0"
"105","2016","7","Maharashtra","Sangli","26709.0","13287.0","12671.0","52666.0"
"105","2017","7","Maharashtra","Sangli","24179.0","13109.0","13219.0","50507.0"
"106","1990","7","Maharashtra","Solapur","19026.0","9656.0","5472.0","34154.0"
"106","1991","7","Maharashtra","Solapur","17792.0","8545.0","5224.0","31561.0"
"106","1992","7","Maharashtra","Solapur","17792.0","8545.0","5224.0","31561.0"
"106","1993","7","Maharashtra","Solapur","19092.0","8154.0","3697.0","30943.0"
"106","1994","7","Maharashtra","Solapur","23842.0","11980.0","7057.0","42879.0"
"106","1995","7","Maharashtra","Solapur","24845.0","10043.0","4407.0","39295.0"
"106","1996","7","Maharashtra","Solapur","20862.0","7665.0","4525.0","33052.0"
"106","1997","7","Maharashtra","Solapur","23972.0","12655.0","6468.0","43095.0"
"106","1998","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0"
"106","1999","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0"
"106","2000","7","Maharashtra","Solapur","23554.0","10728.0","8632.0","42914.0"
"106","2001","7","Maharashtra","Solapur","23886.0","11243.0","8325.0","43454.0"
"106","2002","7","Maharashtra","Solapur","27713.0","13632.0","7981.0","49326.0"
"106","2003","7","Maharashtra","Solapur","13983.0","5440.0","2926.0","22349.0"
"106","2004","7","Maharashtra","Solapur","23171.0","8737.0","4054.0","35962.0"
"106","2005","7","Maharashtra","Solapur","24249.0","9620.0","5681.0","39550.0"
"106","2006","7","Maharashtra","Solapur","28360.0","13401.0","7034.0","48795.0"
"106","2007","7","Maharashtra","Solapur","32318.0","15232.0","10666.0","58216.0"
"106","2008","7","Maharashtra","Solapur","34326.0","18269.0","12801.0","65396.0"
"106","2009","7","Maharashtra","Solapur","50349.0","37110.0","19944.0","107403.0"
"106","2010","7","Maharashtra","Solapur","51902.0","48356.0","28993.0","129251.0"
"106","2011","7","Maharashtra","Solapur","52333.0","35919.0","11037.0","99289.0"
"106","2012","7","Maharashtra","Solapur","35441.0","18049.0","13693.0","67183.0"
"106","2013","7","Maharashtra","Solapur","47870.0","18809.0","11180.0","77859.0"
"106","2014","7","Maharashtra","Solapur","36763.0","17747.0","15056.0","69566.0"
"106","2015","7","Maharashtra","Solapur","35174.0","14365.0","9838.0","59377.0"
"106","2016","7","Maharashtra","Solapur","31586.0","12903.0","6990.0","51479.0"
"106","2017","7","Maharashtra","Solapur","44653.0","23479.0","20828.0","88960.0"
"107","1990","7","Maharashtra","Kolhapur","34496.0","13715.0","13041.0","61252.0"
"107","1991","7","Maharashtra","Kolhapur","31233.0","13114.0","13064.0","57411.0"
"107","1992","7","Maharashtra","Kolhapur","31233.0","13114.0","13064.0","57411.0"
"107","1993","7","Maharashtra","Kolhapur","31489.0","8236.0","8531.0","48256.0"
"107","1994","7","Maharashtra","Kolhapur","36044.0","11407.0","10614.0","58065.0"
"107","1995","7","Maharashtra","Kolhapur","38859.0","10731.0","11723.0","61313.0"
"107","1996","7","Maharashtra","Kolhapur","34433.0","7996.0","7793.0","50222.0"
"107","1997","7","Maharashtra","Kolhapur","36414.0","12293.0","11152.0","59859.0"
